,date,ML,Low,High
Rhode Island,2020-11-16,1.1400000000000001,1.03,1.24
Rhode Island,2020-11-17,1.1500000000000001,1.04,1.25
Rhode Island,2020-11-18,1.1300000000000001,1.03,1.24
Rhode Island,2020-11-19,1.11,1.01,1.21
Rhode Island,2020-11-20,1.08,0.98,1.18
Rhode Island,2020-11-21,1.08,0.98,1.18
Rhode Island,2020-11-22,1.04,0.9500000000000001,1.1500000000000001
Rhode Island,2020-11-23,0.98,0.88,1.08
Rhode Island,2020-11-24,0.9400000000000001,0.84,1.04
Rhode Island,2020-11-25,0.9,0.8,1.0
Rhode Island,2020-11-26,0.89,0.8,1.01
Rhode Island,2020-11-27,0.93,0.8300000000000001,1.04
Rhode Island,2020-11-28,0.99,0.89,1.1
Rhode Island,2020-11-29,1.07,0.97,1.18
Rhode Island,2020-11-30,1.19,1.09,1.29
Rhode Island,2020-12-01,1.22,1.12,1.32
Rhode Island,2020-12-02,1.25,1.1500000000000001,1.34
Rhode Island,2020-12-03,1.23,1.1400000000000001,1.33
Rhode Island,2020-12-04,1.2,1.11,1.29
Rhode Island,2020-12-05,1.16,1.07,1.25
Rhode Island,2020-12-06,1.1300000000000001,1.04,1.21
Rhode Island,2020-12-07,1.07,0.99,1.16
Rhode Island,2020-12-08,1.06,0.97,1.1400000000000001
Rhode Island,2020-12-09,1.02,0.93,1.1
Rhode Island,2020-12-10,0.98,0.9,1.07
Rhode Island,2020-12-11,0.9400000000000001,0.86,1.03
Rhode Island,2020-12-12,0.9400000000000001,0.85,1.02
Rhode Island,2020-12-13,0.93,0.85,1.03
Rhode Island,2020-12-14,0.9400000000000001,0.86,1.04
Rhode Island,2020-12-15,0.9,0.81,0.99
Rhode Island,2020-12-16,0.88,0.79,0.97
Rhode Island,2020-12-17,0.87,0.77,0.9500000000000001
Rhode Island,2020-12-18,0.84,0.75,0.9400000000000001
Rhode Island,2020-12-19,0.8200000000000001,0.72,0.91
Rhode Island,2020-12-20,0.81,0.72,0.92
Rhode Island,2020-12-21,0.76,0.66,0.86
Rhode Island,2020-12-22,0.74,0.64,0.85
Rhode Island,2020-12-23,0.6900000000000001,0.58,0.8
Rhode Island,2020-12-24,0.67,0.56,0.79
Rhode Island,2020-12-25,0.78,0.66,0.89
Rhode Island,2020-12-26,0.93,0.81,1.04
Rhode Island,2020-12-27,1.1,0.98,1.21
Rhode Island,2020-12-28,1.23,1.12,1.35
Rhode Island,2020-12-29,1.24,1.1300000000000001,1.35
Rhode Island,2020-12-30,1.18,1.07,1.28
Rhode Island,2020-12-31,1.11,1.01,1.22
Rhode Island,2021-01-01,1.09,0.99,1.2
Rhode Island,2021-01-02,1.12,1.02,1.23
Rhode Island,2021-01-03,1.17,1.07,1.27
Rhode Island,2021-01-04,1.24,1.1500000000000001,1.35
Rhode Island,2021-01-05,1.3,1.21,1.4000000000000001
Rhode Island,2021-01-06,1.31,1.22,1.4000000000000001
Rhode Island,2021-01-07,1.29,1.21,1.3900000000000001
Rhode Island,2021-01-08,1.17,1.08,1.25
Rhode Island,2021-01-09,1.05,0.97,1.1400000000000001
Rhode Island,2021-01-10,0.91,0.8200000000000001,0.99
Rhode Island,2021-01-11,0.78,0.7000000000000001,0.88
Rhode Island,2021-01-12,0.73,0.64,0.8200000000000001
Rhode Island,2021-01-13,0.76,0.67,0.86
Rhode Island,2021-01-14,0.8300000000000001,0.73,0.92
Rhode Island,2021-01-15,0.8,0.71,0.91
Rhode Island,2021-01-16,0.8,0.7000000000000001,0.9
Rhode Island,2021-01-17,0.77,0.67,0.88
Rhode Island,2021-01-18,0.77,0.67,0.88
Rhode Island,2021-01-19,0.8300000000000001,0.73,0.9500000000000001
Rhode Island,2021-01-20,0.91,0.81,1.03
Rhode Island,2021-01-21,0.97,0.86,1.08
Rhode Island,2021-01-22,1.16,1.05,1.27
Rhode Island,2021-01-23,1.06,0.9500000000000001,1.16
Rhode Island,2021-01-24,1.07,0.96,1.17
Rhode Island,2021-01-25,1.01,0.9,1.11
Rhode Island,2021-01-26,0.91,0.81,1.03
Rhode Island,2021-01-27,0.84,0.73,0.9500000000000001
Rhode Island,2021-01-28,0.81,0.7000000000000001,0.92
Rhode Island,2021-01-29,0.77,0.65,0.88
Rhode Island,2021-01-30,0.85,0.73,0.97
Rhode Island,2021-01-31,0.8200000000000001,0.7000000000000001,0.9400000000000001
Rhode Island,2021-02-01,0.79,0.67,0.92
Rhode Island,2021-02-02,0.78,0.65,0.9
Rhode Island,2021-02-03,0.79,0.66,0.92
Rhode Island,2021-02-04,0.8300000000000001,0.7000000000000001,0.97
Rhode Island,2021-02-05,0.87,0.74,1.01
Rhode Island,2021-02-06,0.91,0.77,1.04
Rhode Island,2021-02-07,0.92,0.78,1.06
Rhode Island,2021-02-08,0.92,0.78,1.06
Rhode Island,2021-02-09,0.91,0.77,1.05
Rhode Island,2021-02-10,0.91,0.76,1.04
Rhode Island,2021-02-11,0.91,0.77,1.06
Rhode Island,2021-02-12,0.91,0.76,1.05
Rhode Island,2021-02-13,0.89,0.75,1.05
Rhode Island,2021-02-14,0.88,0.73,1.03
Rhode Island,2021-02-15,0.87,0.71,1.01
Rhode Island,2021-02-16,0.86,0.71,1.02
Rhode Island,2021-02-17,0.86,0.7000000000000001,1.02
Rhode Island,2021-02-18,0.86,0.71,1.03
Rhode Island,2021-02-19,0.88,0.73,1.06
Rhode Island,2021-02-20,0.9,0.73,1.06
Rhode Island,2021-02-21,0.92,0.76,1.09
Rhode Island,2021-02-22,0.96,0.79,1.12
Rhode Island,2021-02-23,1.01,0.85,1.18
Rhode Island,2021-02-24,1.05,0.89,1.22
Rhode Island,2021-02-25,1.08,0.92,1.25
Rhode Island,2021-02-26,1.1,0.9400000000000001,1.26
Rhode Island,2021-02-27,1.09,0.93,1.25
Rhode Island,2021-02-28,1.07,0.92,1.24
Rhode Island,2021-03-01,1.05,0.9,1.22
Rhode Island,2021-03-02,1.02,0.86,1.18
Rhode Island,2021-03-03,1.0,0.85,1.17
Rhode Island,2021-03-04,0.98,0.8300000000000001,1.1500000000000001
Rhode Island,2021-03-05,0.96,0.81,1.1300000000000001
Rhode Island,2021-03-06,0.96,0.81,1.1300000000000001
Rhode Island,2021-03-07,0.9500000000000001,0.79,1.11
Rhode Island,2021-03-08,0.9500000000000001,0.79,1.11
Rhode Island,2021-03-09,0.96,0.79,1.11
Rhode Island,2021-03-10,0.97,0.81,1.1400000000000001
Rhode Island,2021-03-11,0.98,0.8300000000000001,1.16
Rhode Island,2021-03-12,1.02,0.86,1.19
Rhode Island,2021-03-13,1.03,0.86,1.18
Rhode Island,2021-03-14,1.05,0.89,1.21
Rhode Island,2021-03-15,1.05,0.89,1.21
Rhode Island,2021-03-16,1.05,0.89,1.21
Rhode Island,2021-03-17,1.04,0.88,1.2
Rhode Island,2021-03-18,1.02,0.87,1.19
Rhode Island,2021-03-19,1.01,0.86,1.18
Rhode Island,2021-03-20,1.01,0.86,1.18
Rhode Island,2021-03-21,1.01,0.86,1.18
Rhode Island,2021-03-22,1.03,0.87,1.18
Rhode Island,2021-03-23,1.04,0.89,1.2
Rhode Island,2021-03-24,1.05,0.9,1.21
Rhode Island,2021-03-25,1.05,0.9,1.21
Rhode Island,2021-03-26,1.01,0.86,1.17
Rhode Island,2021-03-27,0.97,0.8200000000000001,1.1300000000000001
Rhode Island,2021-03-28,0.93,0.78,1.09
Rhode Island,2021-03-29,0.93,0.78,1.1
Rhode Island,2021-03-30,0.9400000000000001,0.78,1.1
Rhode Island,2021-03-31,0.97,0.81,1.1300000000000001
Rhode Island,2021-04-01,0.99,0.8300000000000001,1.1500000000000001
Rhode Island,2021-04-02,1.04,0.89,1.21
Rhode Island,2021-04-03,1.05,0.9,1.22
Rhode Island,2021-04-04,1.07,0.91,1.22
Rhode Island,2021-04-05,1.07,0.92,1.23
Rhode Island,2021-04-06,1.08,0.93,1.24
Rhode Island,2021-04-07,1.06,0.91,1.22
Rhode Island,2021-04-08,1.05,0.9,1.2
Rhode Island,2021-04-09,0.9400000000000001,0.79,1.1
Rhode Island,2021-04-10,0.99,0.84,1.1500000000000001
Rhode Island,2021-04-11,1.02,0.88,1.19
Rhode Island,2021-04-12,1.09,0.9400000000000001,1.24
Rhode Island,2021-04-13,1.1500000000000001,1.0,1.3
Rhode Island,2021-04-14,1.24,1.1,1.3900000000000001
Rhode Island,2021-04-15,1.33,1.2,1.48
South Carolina,2020-03-06,2.0,0.34,6.43
South Carolina,2020-03-07,1.8,0.38,4.45
South Carolina,2020-03-08,1.69,0.37,3.85
South Carolina,2020-03-09,1.61,0.41000000000000003,3.56
South Carolina,2020-03-10,1.55,0.38,3.29
South Carolina,2020-03-11,1.5,0.39,3.13
South Carolina,2020-03-12,1.61,0.46,3.17
South Carolina,2020-03-13,1.5,0.01,2.99
South Carolina,2020-03-14,1.6500000000000001,0.09,3.09
South Carolina,2020-03-15,1.8900000000000001,0.35000000000000003,3.3200000000000003
South Carolina,2020-03-16,2.11,0.72,3.44
South Carolina,2020-03-17,2.24,1.04,3.39
South Carolina,2020-03-18,2.35,1.35,3.34
South Carolina,2020-03-19,2.2,1.34,3.0500000000000003
South Carolina,2020-03-20,2.24,1.5,2.96
South Carolina,2020-03-21,2.13,1.5,2.77
South Carolina,2020-03-22,2.0300000000000002,1.48,2.6
South Carolina,2020-03-23,1.85,1.36,2.37
South Carolina,2020-03-24,1.7,1.24,2.16
South Carolina,2020-03-25,1.6,1.18,2.04
South Carolina,2020-03-26,1.56,1.17,1.97
South Carolina,2020-03-27,1.5,1.1300000000000001,1.8800000000000001
South Carolina,2020-03-28,1.52,1.16,1.86
South Carolina,2020-03-29,1.54,1.22,1.8800000000000001
South Carolina,2020-03-30,1.61,1.31,1.92
South Carolina,2020-03-31,1.61,1.33,1.9000000000000001
South Carolina,2020-04-01,1.57,1.32,1.85
South Carolina,2020-04-02,1.49,1.25,1.75
South Carolina,2020-04-03,1.3900000000000001,1.1500000000000001,1.62
South Carolina,2020-04-04,1.28,1.06,1.52
South Carolina,2020-04-05,1.17,0.9500000000000001,1.4000000000000001
South Carolina,2020-04-06,1.07,0.84,1.28
South Carolina,2020-04-07,1.04,0.8200000000000001,1.26
South Carolina,2020-04-08,1.01,0.79,1.23
South Carolina,2020-04-09,1.0,0.78,1.22
South Carolina,2020-04-10,0.98,0.77,1.21
South Carolina,2020-04-11,0.9500000000000001,0.72,1.16
South Carolina,2020-04-12,0.91,0.6900000000000001,1.1400000000000001
South Carolina,2020-04-13,0.89,0.67,1.1300000000000001
South Carolina,2020-04-14,0.85,0.61,1.07
South Carolina,2020-04-15,0.87,0.64,1.11
South Carolina,2020-04-16,0.89,0.66,1.1400000000000001
South Carolina,2020-04-17,0.9,0.65,1.1300000000000001
South Carolina,2020-04-18,0.9400000000000001,0.7000000000000001,1.19
South Carolina,2020-04-19,0.98,0.74,1.23
South Carolina,2020-04-20,0.97,0.73,1.22
South Carolina,2020-04-21,0.99,0.75,1.24
South Carolina,2020-04-22,0.97,0.73,1.22
South Carolina,2020-04-23,0.99,0.74,1.23
South Carolina,2020-04-24,1.04,0.8,1.29
South Carolina,2020-04-25,1.07,0.8300000000000001,1.32
South Carolina,2020-04-26,1.09,0.85,1.33
South Carolina,2020-04-27,1.11,0.89,1.37
South Carolina,2020-04-28,1.09,0.86,1.33
South Carolina,2020-04-29,1.07,0.85,1.32
South Carolina,2020-04-30,1.04,0.8,1.26
South Carolina,2020-05-01,1.02,0.79,1.25
South Carolina,2020-05-02,0.99,0.76,1.22
South Carolina,2020-05-03,0.9500000000000001,0.73,1.2
South Carolina,2020-05-04,0.91,0.68,1.1500000000000001
South Carolina,2020-05-05,0.92,0.6900000000000001,1.17
South Carolina,2020-05-06,0.92,0.68,1.16
South Carolina,2020-05-07,0.9500000000000001,0.71,1.19
South Carolina,2020-05-08,0.96,0.72,1.21
South Carolina,2020-05-09,0.98,0.75,1.24
South Carolina,2020-05-10,1.0,0.76,1.25
South Carolina,2020-05-11,1.01,0.77,1.26
South Carolina,2020-05-12,1.0,0.77,1.26
South Carolina,2020-05-13,1.03,0.8,1.29
South Carolina,2020-05-14,1.04,0.8,1.28
South Carolina,2020-05-15,1.06,0.8200000000000001,1.3
South Carolina,2020-05-16,1.06,0.8300000000000001,1.31
South Carolina,2020-05-17,1.06,0.8200000000000001,1.29
South Carolina,2020-05-18,1.06,0.8300000000000001,1.3
South Carolina,2020-05-19,1.05,0.8300000000000001,1.3
South Carolina,2020-05-20,1.05,0.8200000000000001,1.28
South Carolina,2020-05-21,1.07,0.85,1.31
South Carolina,2020-05-22,1.07,0.86,1.32
South Carolina,2020-05-23,1.09,0.87,1.32
South Carolina,2020-05-24,1.11,0.88,1.32
South Carolina,2020-05-25,1.11,0.9,1.34
South Carolina,2020-05-26,1.1300000000000001,0.92,1.35
South Carolina,2020-05-27,1.1300000000000001,0.91,1.33
South Carolina,2020-05-28,1.16,0.96,1.3800000000000001
South Carolina,2020-05-29,1.22,1.02,1.43
South Carolina,2020-05-30,1.25,1.05,1.44
South Carolina,2020-05-31,1.27,1.08,1.46
South Carolina,2020-06-01,1.27,1.1,1.47
South Carolina,2020-06-02,1.25,1.07,1.43
South Carolina,2020-06-03,1.24,1.07,1.42
South Carolina,2020-06-04,1.19,1.03,1.37
South Carolina,2020-06-05,1.19,1.02,1.35
South Carolina,2020-06-06,1.19,1.03,1.35
South Carolina,2020-06-07,1.21,1.06,1.3800000000000001
South Carolina,2020-06-08,1.24,1.09,1.4000000000000001
South Carolina,2020-06-09,1.28,1.1400000000000001,1.44
South Carolina,2020-06-10,1.32,1.17,1.45
South Carolina,2020-06-11,1.36,1.22,1.49
South Carolina,2020-06-12,1.34,1.21,1.47
South Carolina,2020-06-13,1.31,1.18,1.43
South Carolina,2020-06-14,1.25,1.1300000000000001,1.37
South Carolina,2020-06-15,1.21,1.09,1.33
South Carolina,2020-06-16,1.18,1.06,1.29
South Carolina,2020-06-17,1.18,1.07,1.3
South Carolina,2020-06-18,1.18,1.06,1.28
South Carolina,2020-06-19,1.2,1.09,1.31
South Carolina,2020-06-20,1.2,1.09,1.3
South Carolina,2020-06-21,1.22,1.12,1.33
South Carolina,2020-06-22,1.22,1.12,1.32
South Carolina,2020-06-23,1.21,1.12,1.32
South Carolina,2020-06-24,1.21,1.11,1.3
South Carolina,2020-06-25,1.2,1.11,1.3
South Carolina,2020-06-26,1.19,1.1,1.28
South Carolina,2020-06-27,1.2,1.11,1.29
South Carolina,2020-06-28,1.2,1.11,1.28
South Carolina,2020-06-29,1.21,1.1300000000000001,1.3
South Carolina,2020-06-30,1.21,1.1300000000000001,1.29
South Carolina,2020-07-01,1.2,1.12,1.28
South Carolina,2020-07-02,1.18,1.1,1.26
South Carolina,2020-07-03,1.1500000000000001,1.07,1.22
South Carolina,2020-07-04,1.09,1.01,1.16
South Carolina,2020-07-05,1.04,0.96,1.11
South Carolina,2020-07-06,0.99,0.92,1.07
South Carolina,2020-07-07,0.96,0.89,1.04
South Carolina,2020-07-08,0.97,0.89,1.04
South Carolina,2020-07-09,1.0,0.92,1.07
South Carolina,2020-07-10,1.03,0.9500000000000001,1.1
South Carolina,2020-07-11,1.09,1.01,1.16
South Carolina,2020-07-12,1.12,1.05,1.2
South Carolina,2020-07-13,1.1400000000000001,1.07,1.22
South Carolina,2020-07-14,1.1400000000000001,1.07,1.21
South Carolina,2020-07-15,1.1,1.03,1.17
South Carolina,2020-07-16,1.07,0.99,1.1300000000000001
South Carolina,2020-07-17,1.03,0.96,1.1
South Carolina,2020-07-18,0.99,0.92,1.06
South Carolina,2020-07-19,0.98,0.91,1.05
South Carolina,2020-07-20,0.97,0.89,1.03
South Carolina,2020-07-21,0.96,0.88,1.02
South Carolina,2020-07-22,0.96,0.88,1.02
South Carolina,2020-07-23,0.93,0.85,0.99
South Carolina,2020-07-24,0.91,0.8300000000000001,0.98
South Carolina,2020-07-25,0.89,0.81,0.96
South Carolina,2020-07-26,0.87,0.8,0.9500000000000001
South Carolina,2020-07-27,0.89,0.81,0.96
South Carolina,2020-07-28,0.9,0.8200000000000001,0.97
South Carolina,2020-07-29,0.9400000000000001,0.86,1.02
South Carolina,2020-07-30,0.97,0.89,1.05
South Carolina,2020-07-31,0.97,0.9,1.06
South Carolina,2020-08-01,0.97,0.89,1.05
South Carolina,2020-08-02,0.9500000000000001,0.87,1.03
South Carolina,2020-08-03,0.92,0.84,1.0
South Carolina,2020-08-04,0.91,0.8200000000000001,0.98
South Carolina,2020-08-05,0.88,0.79,0.9500000000000001
South Carolina,2020-08-06,0.87,0.79,0.96
South Carolina,2020-08-07,0.87,0.79,0.96
South Carolina,2020-08-08,0.88,0.79,0.96
South Carolina,2020-08-09,0.87,0.78,0.96
South Carolina,2020-08-10,0.85,0.76,0.9400000000000001
South Carolina,2020-08-11,0.8200000000000001,0.73,0.91
South Carolina,2020-08-12,0.81,0.72,0.91
South Carolina,2020-08-13,0.79,0.7000000000000001,0.89
South Carolina,2020-08-14,0.79,0.7000000000000001,0.9
South Carolina,2020-08-15,0.79,0.6900000000000001,0.89
South Carolina,2020-08-16,0.81,0.71,0.92
South Carolina,2020-08-17,0.8300000000000001,0.73,0.9400000000000001
South Carolina,2020-08-18,0.87,0.77,0.98
South Carolina,2020-08-19,0.91,0.81,1.03
South Carolina,2020-08-20,0.9500000000000001,0.85,1.07
South Carolina,2020-08-21,0.99,0.88,1.1
South Carolina,2020-08-22,1.02,0.92,1.1400000000000001
South Carolina,2020-08-23,1.03,0.93,1.1500000000000001
South Carolina,2020-08-24,1.02,0.91,1.12
South Carolina,2020-08-25,1.01,0.9,1.11
South Carolina,2020-08-26,1.01,0.9,1.11
South Carolina,2020-08-27,1.04,0.93,1.1400000000000001
South Carolina,2020-08-28,1.08,0.97,1.18
South Carolina,2020-08-29,1.11,1.01,1.22
South Carolina,2020-08-30,1.12,1.02,1.23
South Carolina,2020-08-31,1.1300000000000001,1.03,1.23
South Carolina,2020-09-01,1.12,1.03,1.23
South Carolina,2020-09-02,1.11,1.01,1.21
South Carolina,2020-09-03,1.08,0.98,1.17
South Carolina,2020-09-04,1.04,0.9400000000000001,1.1300000000000001
South Carolina,2020-09-05,0.97,0.87,1.06
South Carolina,2020-09-06,0.9,0.81,1.01
South Carolina,2020-09-07,0.81,0.71,0.91
South Carolina,2020-09-08,0.8,0.7000000000000001,0.91
South Carolina,2020-09-09,0.8200000000000001,0.72,0.93
South Carolina,2020-09-10,0.9500000000000001,0.84,1.05
South Carolina,2020-09-11,1.07,0.97,1.18
South Carolina,2020-09-12,1.21,1.1,1.3
South Carolina,2020-09-13,1.27,1.17,1.37
South Carolina,2020-09-14,1.31,1.21,1.4000000000000001
South Carolina,2020-09-15,1.2,1.11,1.3
South Carolina,2020-09-16,1.1300000000000001,1.04,1.22
South Carolina,2020-09-17,0.97,0.88,1.06
South Carolina,2020-09-18,0.84,0.75,0.9400000000000001
South Carolina,2020-09-19,0.81,0.71,0.9
South Carolina,2020-09-20,0.85,0.75,0.9500000000000001
South Carolina,2020-09-21,0.9400000000000001,0.84,1.04
South Carolina,2020-09-22,1.1,1.0,1.19
South Carolina,2020-09-23,1.16,1.06,1.25
South Carolina,2020-09-24,1.18,1.09,1.28
South Carolina,2020-09-25,1.1500000000000001,1.06,1.24
South Carolina,2020-09-26,1.04,0.9500000000000001,1.1300000000000001
South Carolina,2020-09-27,0.96,0.87,1.05
South Carolina,2020-09-28,0.86,0.77,0.96
South Carolina,2020-09-29,0.74,0.65,0.84
South Carolina,2020-09-30,0.6900000000000001,0.59,0.79
South Carolina,2020-10-01,0.71,0.61,0.8200000000000001
South Carolina,2020-10-02,0.8,0.6900000000000001,0.9
South Carolina,2020-10-03,0.91,0.8,1.01
South Carolina,2020-10-04,0.98,0.87,1.08
South Carolina,2020-10-05,1.05,0.9400000000000001,1.1500000000000001
South Carolina,2020-10-06,1.09,0.99,1.2
South Carolina,2020-10-07,1.08,0.97,1.18
South Carolina,2020-10-08,1.06,0.96,1.17
South Carolina,2020-10-09,1.03,0.93,1.1400000000000001
South Carolina,2020-10-10,1.0,0.89,1.1
South Carolina,2020-10-11,0.97,0.87,1.08
South Carolina,2020-10-12,0.99,0.89,1.1
South Carolina,2020-10-13,1.04,0.9400000000000001,1.1500000000000001
South Carolina,2020-10-14,1.09,0.99,1.2
South Carolina,2020-10-15,1.09,0.99,1.19
South Carolina,2020-10-16,1.08,0.98,1.18
South Carolina,2020-10-17,1.06,0.96,1.16
South Carolina,2020-10-18,1.03,0.93,1.1300000000000001
South Carolina,2020-10-19,1.0,0.9,1.1
South Carolina,2020-10-20,0.98,0.88,1.08
South Carolina,2020-10-21,0.96,0.86,1.06
South Carolina,2020-10-22,0.97,0.87,1.07
South Carolina,2020-10-23,1.0,0.9,1.1
South Carolina,2020-10-24,1.04,0.9400000000000001,1.1400000000000001
South Carolina,2020-10-25,1.08,0.99,1.19
South Carolina,2020-10-26,1.1,1.0,1.2
South Carolina,2020-10-27,1.08,0.99,1.18
South Carolina,2020-10-28,1.07,0.97,1.16
South Carolina,2020-10-29,1.04,0.9400000000000001,1.1300000000000001
South Carolina,2020-10-30,1.03,0.9400000000000001,1.1300000000000001
South Carolina,2020-10-31,1.03,0.9400000000000001,1.1300000000000001
South Carolina,2020-11-01,1.03,0.9400000000000001,1.1300000000000001
South Carolina,2020-11-02,1.01,0.92,1.11
South Carolina,2020-11-03,1.0,0.91,1.1
South Carolina,2020-11-04,1.02,0.93,1.12
South Carolina,2020-11-05,1.03,0.9400000000000001,1.1300000000000001
South Carolina,2020-11-06,1.04,0.9500000000000001,1.1400000000000001
South Carolina,2020-11-07,1.05,0.96,1.1500000000000001
South Carolina,2020-11-08,1.05,0.96,1.1400000000000001
South Carolina,2020-11-09,1.08,0.99,1.17
South Carolina,2020-11-10,1.11,1.02,1.2
South Carolina,2020-11-11,1.1300000000000001,1.04,1.22
South Carolina,2020-11-12,1.17,1.08,1.25
South Carolina,2020-11-13,1.18,1.09,1.26
South Carolina,2020-11-14,1.1500000000000001,1.07,1.24
South Carolina,2020-11-15,1.1300000000000001,1.05,1.21
South Carolina,2020-11-16,1.11,1.03,1.19
South Carolina,2020-11-17,1.1,1.02,1.18
South Carolina,2020-11-18,1.09,1.01,1.17
South Carolina,2020-11-19,1.07,0.99,1.1500000000000001
South Carolina,2020-11-20,1.05,0.97,1.1300000000000001
South Carolina,2020-11-21,1.04,0.97,1.1300000000000001
South Carolina,2020-11-22,1.04,0.96,1.12
South Carolina,2020-11-23,0.99,0.91,1.06
South Carolina,2020-11-24,0.96,0.89,1.05
South Carolina,2020-11-25,0.93,0.85,1.01
South Carolina,2020-11-26,0.9,0.8200000000000001,0.98
South Carolina,2020-11-27,0.9,0.8200000000000001,0.98
South Carolina,2020-11-28,0.92,0.84,1.0
South Carolina,2020-11-29,0.9500000000000001,0.87,1.03
South Carolina,2020-11-30,1.06,0.98,1.1400000000000001
South Carolina,2020-12-01,1.1300000000000001,1.06,1.22
South Carolina,2020-12-02,1.24,1.16,1.31
South Carolina,2020-12-03,1.33,1.26,1.41
South Carolina,2020-12-04,1.37,1.3,1.44
South Carolina,2020-12-05,1.3800000000000001,1.31,1.45
South Carolina,2020-12-06,1.34,1.27,1.4000000000000001
South Carolina,2020-12-07,1.26,1.2,1.33
South Carolina,2020-12-08,1.21,1.1400000000000001,1.26
South Carolina,2020-12-09,1.1500000000000001,1.09,1.21
South Carolina,2020-12-10,1.11,1.05,1.17
South Carolina,2020-12-11,1.09,1.03,1.1500000000000001
South Carolina,2020-12-12,1.07,1.01,1.1300000000000001
South Carolina,2020-12-13,1.06,1.01,1.1300000000000001
South Carolina,2020-12-14,1.06,1.0,1.12
South Carolina,2020-12-15,1.06,1.0,1.11
South Carolina,2020-12-16,1.06,1.0,1.11
South Carolina,2020-12-17,1.05,0.99,1.1
South Carolina,2020-12-18,1.04,0.98,1.09
South Carolina,2020-12-19,1.01,0.9500000000000001,1.06
South Carolina,2020-12-20,1.0,0.9400000000000001,1.05
South Carolina,2020-12-21,1.01,0.9500000000000001,1.06
South Carolina,2020-12-22,0.96,0.9,1.01
South Carolina,2020-12-23,0.9400000000000001,0.88,0.99
