2020-02-24,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-24,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-24,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-25,Unknown location US,USA (all are repatriated cases),2020-02-25 20:00:00,36,0,0
2020-02-25,California,USA,2020-02-22 03:00:00,10,0,2
2020-02-25,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-25,Arizona,USA,2020-02-25 21:00:00,1,0,1
2020-02-25,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-25,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-25,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-26,Unknown location US,USA (all are repatriated cases),2020-02-26 20:00:00,42,0,0
2020-02-26,California,USA,2020-02-26 20:00:00,11,0,2
2020-02-26,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-26,Arizona,USA,2020-02-25 21:00:00,1,0,1
2020-02-26,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-26,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-26,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-27,Unknown location US,USA (all are repatriated cases),2020-02-26 20:00:00,42,0,0
2020-02-27,California,USA,2020-02-26 20:00:00,11,0,2
2020-02-27,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-27,Arizona,USA,2020-02-25 21:00:00,1,0,1
2020-02-27,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-27,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-27,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-28,Unknown location US,USA (all are repatriated cases),2020-02-28 22:00:00,44,0,0
2020-02-28,California,USA,2020-02-29 01:00:00 * 1 case is presumptive,12,0,2
2020-02-28,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-28,Arizona,USA,2020-02-25 21:00:00,1,0,1
2020-02-28,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-28,Washington,USA,2020-02-29 04:00:00 * 2 cases are presumptive,3,0,1
2020-02-28,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-28,Oregon,USA,2020-02-29 02:30:00 * 1 case is presumptive,1,0,0
2020-02-29,Unknown location US,USA (all are repatriated cases),2020-02-28 22:00:00,44,0,0
2020-02-29,California,USA,2020-03-01 03:00:00 * 1 case is presumptive,13,0,2
2020-02-29,Illinois,USA,2020-03-01 04:00:00 * 1 case is presumptive,3,0,2
2020-02-29,Arizona,USA,2020-02-25 21:00:00,1,0,1
2020-02-29,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-29,Washington,USA,2020-02-29 19:00:00 * 2 cases are presumptive,5,1,1
2020-02-29,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-29,Oregon,USA,2020-02-29 02:30:00 * 1 case is presumptive,1,0,0
2020-03-01,Unknown location US,USA (all are repatriated cases),2020-02-28 22:00:00,44,0,0
2020-03-01,California,USA,2020-03-02 03:00:00 * 1 case is presumptive,16,0,2
2020-03-01,Washington,USA,2020-03-02 03:00:00 * 2 cases are presumptive,12,2,1
2020-03-01,Illinois,USA,2020-03-01 04:00:00 * 1 case is presumptive,3,0,2
2020-03-01,Arizona,USA,2020-02-25 21:00:00,1,0,1
2020-03-01,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-03-01,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-03-01,Oregon,USA,2020-03-02 03:00:00 * 2 cases are presumptive,2,0,0
2020-03-01,Rhode Island,USA,2020-03-01 19:00:00 * 1 case is presumptive,1,0,0
2020-03-01,New York,USA,2020-03-02 03:00:00,1,0,0
2020-03-01,Florida,USA,2020-03-02 03:00:00 * 2 cases are presumptive,2,0,0
2020-03-02,Unknown location US,USA,2020-03-02 17:00:00 * all are repatriated cases,48,0,0
2020-03-02,California,USA,2020-03-02 03:00:00 * 1 case is presumptive,19,0,2
2020-03-02,Washington,USA,2020-03-02 19:50:00 * 2 cases are presumptive,18,6,1
2020-03-02,Illinois,USA,2020-03-02 18:30:00 * 2 cases are presumptive,4,0,2
2020-03-02,Arizona,USA,2020-02-25 21:00:00,1,0,1
2020-03-02,Massachusetts,USA,2020-03-03 03:00:00,2,0,0
2020-03-02,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-03-02,Oregon,USA,2020-03-02 18:30:00 * 2 cases are presumptive,3,0,0
2020-03-02,Rhode Island,USA,2020-03-02 22:00:00 * 1 case is presumptive,2,0,0
2020-03-02,New York,USA,2020-03-02 03:00:00,1,0,0
2020-03-02,Florida,USA,2020-03-02 03:00:00 * 2 cases are presumptive,2,0,0
2020-03-02,New Hampshire,USA,2020-03-02 17:00:00 * 1 case is presumptive,1,0,0
2020-03-02,Georgia,USA,2020-03-03 03:00:00,2,0,0
2020-03-03,Unknown location US,USA,2020-03-02 17:00:00 * all are repatriated cases,48,0,0
